f1,Pop1,Pop2,58,2.0429999999999997
f1,Pop1,Pop2,50,1.8840000000000003
f1,Pop1,Pop2,57,2.064
f1,Pop1,Pop2,56,2.1519999999999997
f1,Pop1,Pop2,52,1.9129999999999998
f1,Pop1,Pop2,51,1.9450000000000003
f1,Pop1,Pop2,59,2.0730000000000004
f1,Pop1,Pop2,60,2.1160000000000005
f1,Pop1,Pop2,48,2.389
f1,Pop1,Pop2,44,2.291
f1,Pop1,Pop2,41,2.3120000000000003
f1,Pop1,Pop2,45,2.314
f1,Pop1,Pop2,46,2.3150000000000004
f1,Pop1,Pop2,42,2.3190000000000004
f1,Pop1,Pop2,43,2.3329999999999997
f1,Pop1,Pop2,49,2.4370000000000003
f1,Pop1,Pop2,47,2.479
f1,Pop1,Pop2,53,2.266
f1,Pop2,Pop1,29,2.3100000000000005
f1,Pop2,Pop1,35,2.325
f1,Pop2,Pop1,38,1.998
f1,Pop2,Pop1,36,2.3
f1,Pop2,Pop1,30,2.2960000000000003
f1,Pop2,Pop1,37,2.3
f1,Pop2,Pop1,34,2.24
f1,Pop14,Pop1,22,2.2830000000000004
f1,Pop14,Pop1,23,2.2750000000000004
f1,Pop14,Pop1,24,2.262
f1,Pop14,Pop1,25,2.2910000000000004
f1,Pop14,Pop1,21,2.298
f1,Pop2,Pop1,40,2.13
f1,Pop14,Pop1,27,2.255
f1,Pop14,Pop1,26,2.2720000000000002
f1,Pop2,Pop1,32,2.218
f1,Pop14,Pop1,28,2.291
f1,Pop2,Pop1,39,2.5540000000000003
f1,Pop1,Pop14,50,1.904
f1,Pop2,Pop1,33,2.288
f1,Pop1,Pop14,58,2.1310000000000002
f1,Pop1,Pop14,54,2.367
f1,Pop1,Pop14,52,1.9149999999999998
f1,Pop1,Pop14,41,2.271
f1,Pop1,Pop14,57,2.051
f1,Pop1,Pop14,51,1.9700000000000002
f1,Pop1,Pop14,55,2.0069999999999997
f1,Pop1,Pop14,49,2.426
f1,Pop1,Pop14,44,2.293
f1,Pop1,Pop14,53,2.275
f1,Pop2,Pop1,31,2.35
f1,Pop1,Pop14,45,2.2569999999999997
f1,Pop1,Pop14,48,2.399
f1,Pop1,Pop14,42,2.3049999999999997
f1,Pop1,Pop14,59,2.01
f1,Pop1,Pop14,60,2.088
f1,Pop1,Pop14,43,2.353
f1,Pop14,Pop1,36,2.31
f1,Pop1,Pop14,46,2.299
f1,Pop14,Pop1,35,2.291
f1,Pop14,Pop1,38,2.017
f1,Pop14,Pop1,30,2.2800000000000002
f1,Pop14,Pop1,37,2.298
f1,Pop14,Pop1,29,2.2859999999999996
f1,Pop1,Pop14,47,2.5110000000000006
f1,Pop1,Pop14,56,2.2060000000000004
f1,Pop14,Pop2,23,2.282
f1,Pop14,Pop2,22,2.2830000000000004
f1,Pop14,Pop2,25,2.291
f1,Pop14,Pop2,24,2.2910000000000004
f1,Pop14,Pop2,21,2.3
f1,Pop14,Pop1,34,2.209
f1,Pop14,Pop2,26,2.303
f1,Pop14,Pop2,27,2.2990000000000004
f1,Pop14,Pop2,28,2.293
f1,Pop14,Pop1,40,2.0380000000000003
f1,Pop2,Pop14,50,1.8940000000000001
f1,Pop2,Pop14,58,2.035
f1,Pop14,Pop1,32,4.58
f1,Pop14,Pop1,39,2.065
f1,Pop2,Pop14,54,2.289
f1,Pop14,Pop1,33,2.2760000000000002
f1,Pop2,Pop14,52,2.269
f1,Pop2,Pop14,41,2.284
f1,Pop2,Pop14,53,2.273
f1,Pop2,Pop14,44,2.281
f1,Pop2,Pop14,51,1.9849999999999999
f1,Pop2,Pop14,57,2.054
f1,Pop2,Pop14,49,2.4890000000000003
f1,Pop2,Pop14,55,2.0180000000000002
f1,Pop2,Pop14,45,2.2669999999999995
f1,Pop14,Pop2,36,2.2899999999999996
f1,Pop14,Pop2,35,2.292
f1,Pop14,Pop2,38,2.016
f1,Pop14,Pop2,37,2.2779999999999996
f1,Pop14,Pop2,30,2.2769999999999997
f1,Pop2,Pop14,60,2.053
f1,Pop2,Pop14,48,2.6460000000000004
f1,Pop14,Pop2,29,2.279
f1,Pop2,Pop14,59,2.083
f1,Pop2,Pop14,42,2.302
f1,Pop14,Pop1,31,2.306
f1,Pop2,Pop1,50,1.866
f1,Pop2,Pop14,43,2.277
f1,Pop2,Pop14,46,2.287
f1,Pop14,Pop2,34,2.177
f1,Pop2,Pop1,58,2.075
f1,Pop2,Pop14,47,2.54
f1,Pop2,Pop14,56,2.3360000000000003
f1,Pop14,Pop2,40,2.124
f1,Pop14,Pop2,32,2.234
f1,Pop2,Pop1,54,2.287
f1,Pop14,Pop2,39,2.235
f1,Pop2,Pop1,52,1.9609999999999999
f1,Pop2,Pop1,41,2.2639999999999993
f1,Pop2,Pop1,53,2.2730000000000006
f1,Pop1,Pop2,68,1.9120000000000001
f1,Pop1,Pop2,69,1.918
f1,Pop1,Pop2,67,1.9939999999999998
f1,Pop1,Pop2,66,2.078
f1,Pop1,Pop2,72,1.9040000000000004
f1,Pop1,Pop2,65,2.1419999999999995
f1,Pop1,Pop2,77,2.0530000000000004
f1,Pop1,Pop2,76,2.0909999999999997
f1,Pop1,Pop2,73,1.9110000000000003
f1,Pop1,Pop2,70,2.0069999999999997
f1,Pop1,Pop2,78,2.1109999999999998
f1,Pop14,Pop2,33,2.271
f1,Pop1,Pop2,71,1.957
f1,Pop1,Pop2,74,1.986
f1,Pop2,Pop1,51,1.9700000000000002
f1,Pop1,Pop2,75,2.488
f1,Pop1,Pop2,62,2.1149999999999998
f1,Pop1,Pop2,61,2.104
f1,Pop1,Pop2,63,2.142
f1,Pop1,Pop2,64,2.1870000000000003
f1,Pop2,Pop1,44,2.2910000000000004
f1,Pop2,Pop1,49,2.465
f1,Pop14,Pop1,50,1.883
f1,Pop2,Pop1,57,2.075
f1,Pop2,Pop1,45,2.2909999999999995
f1,Pop2,Pop1,55,2.0260000000000002
f1,Pop1,Pop2,80,2.1670000000000003
f1,Pop1,Pop2,79,2.461
f1,Pop14,Pop1,58,2.047
f1,Pop2,Pop1,60,2.025
f1,Pop2,Pop1,59,2.063
f1,Pop2,Pop1,48,2.4749999999999996
f1,Pop2,Pop1,42,2.281
f1,Pop2,Pop1,46,2.2909999999999995
f1,Pop2,Pop1,43,2.3290000000000006
f1,Pop14,Pop2,31,2.355
f1,Pop2,Pop1,47,2.6140000000000003
f1,Pop14,Pop1,54,2.3070000000000004
f1,Pop2,Pop1,56,2.242
f1,Pop1,Pop14,67,2.031
f1,Pop14,Pop1,41,2.2860000000000005
f1,Pop14,Pop1,52,1.9169999999999998
f1,Pop14,Pop2,50,1.8690000000000002
f1,Pop14,Pop1,53,2.2680000000000002
f1,Pop1,Pop14,66,1.968
f1,Pop1,Pop14,77,2.172
f1,Pop14,Pop1,51,1.8970000000000002
f1,Pop14,Pop1,44,2.2630000000000003
f1,Pop1,Pop14,74,1.9590000000000003
f1,Pop1,Pop14,76,2.216
f1,Pop14,Pop1,49,2.468
f1,Pop1,Pop14,75,1.9800000000000002
f1,Pop1,Pop14,78,2.088
f1,Pop1,Pop14,69,2.008
f1,Pop1,Pop14,70,2.054
f1,Pop1,Pop14,71,1.9090000000000003
f1,Pop1,Pop14,68,2.197
f1,Pop1,Pop14,73,2.171
f1,Pop1,Pop14,72,2.058
f1,Pop1,Pop14,65,2.1980000000000004
f1,Pop14,Pop1,57,2.08
f1,Pop1,Pop14,62,2.135
f1,Pop1,Pop14,64,2.1370000000000005
f1,Pop1,Pop14,63,2.0460000000000003
f1,Pop1,Pop14,61,2.209
f1,Pop14,Pop2,58,2.044
f1,Pop14,Pop1,45,2.258
f1,Pop1,Pop14,80,2.462
f1,Pop1,Pop14,79,2.007
f1,Pop14,Pop1,55,2.041
f1,Pop14,Pop1,60,2.091
f1,Pop14,Pop1,59,2.048
f1,Pop14,Pop1,48,2.4750000000000005
f1,Pop14,Pop1,42,2.3230000000000004
f1,Pop14,Pop1,46,2.29
f1,Pop2,Pop14,67,1.997
f1,Pop14,Pop2,54,2.305
f1,Pop14,Pop1,43,2.3710000000000004
f1,Pop14,Pop2,41,2.2680000000000002
f1,Pop14,Pop2,52,1.9629999999999999
f1,Pop14,Pop2,53,2.271
f1,Pop14,Pop1,47,2.83
f1,Pop2,Pop14,66,1.9799999999999998
f1,Pop14,Pop2,51,1.946
f1,Pop14,Pop1,56,2.1930000000000005
f1,Pop2,Pop14,77,2.083
f1,Pop14,Pop2,49,2.481
f1,Pop14,Pop2,44,2.2680000000000002
f1,Pop2,Pop14,73,2.012
f1,Pop2,Pop14,70,1.9420000000000002
f1,Pop2,Pop14,78,2.045
f1,Pop2,Pop14,75,2.373
f1,Pop2,Pop14,74,2.409
f1,Pop2,Pop14,71,1.9730000000000003
f1,Pop2,Pop14,68,2.0200000000000005
f1,Pop14,Pop2,57,2.06
f1,Pop2,Pop14,69,1.9860000000000002
f1,Pop14,Pop2,45,2.2950000000000004
f1,Pop2,Pop14,72,2.01
f1,Pop2,Pop14,80,1.9780000000000002
f1,Pop2,Pop14,79,2.072
f1,Pop2,Pop14,64,2.189
f1,Pop2,Pop14,62,2.061
f1,Pop2,Pop14,65,2.266
f1,Pop2,Pop14,63,2.1289999999999996
f1,Pop2,Pop14,61,2.092
f1,Pop2,Pop14,76,2.6719999999999997
f1,Pop14,Pop2,55,2.1180000000000003
f1,Pop2,Pop1,67,2.053
f1,Pop14,Pop2,60,2.5140000000000002
f1,Pop14,Pop2,59,2.0949999999999998
f1,Pop14,Pop2,48,2.6630000000000003
f1,Pop14,Pop2,42,2.289
f1,Pop14,Pop2,46,2.293
f1,Pop14,Pop2,43,2.2730000000000006
f1,Pop2,Pop1,66,1.9680000000000002
f1,Pop1,Pop2,89,2.0250000000000004
f1,Pop1,Pop2,97,1.914
f1,Pop2,Pop1,77,2.0780000000000003
f1,Pop1,Pop2,90,1.935
f1,Pop1,Pop2,94,2.013
f1,Pop1,Pop2,96,2.057
f1,Pop1,Pop2,92,2.1450000000000005
f1,Pop1,Pop2,93,2.4010000000000007
f1,Pop1,Pop2,81,2.296
f1,Pop1,Pop2,86,2.287
f1,Pop1,Pop2,88,2.317
f1,Pop1,Pop2,84,2.3110000000000004
f1,Pop1,Pop2,87,2.2940000000000005
f1,Pop1,Pop2,82,2.2990000000000004
f1,Pop1,Pop2,85,2.3069999999999995
f1,Pop1,Pop2,91,2.348
f1,Pop1,Pop2,83,2.2810000000000006
f1,Pop1,Pop2,95,2.089
f1,Pop14,Pop2,47,2.5620000000000003
f1,Pop1,Pop2,99,2.13
f1,Pop1,Pop2,98,2.137
f1,Pop1,Pop2,100,1.9810000000000003
f1,Pop14,Pop1,67,2.077
f1,Pop2,Pop1,70,2.142
f1,Pop2,Pop1,75,2.205
f1,Pop2,Pop1,78,2.011
f1,Pop2,Pop1,73,2.0909999999999997
f1,Pop2,Pop1,79,1.9519999999999997
f1,Pop2,Pop1,71,2.0440000000000005
f1,Pop2,Pop1,74,2.015
f1,Pop2,Pop1,80,2.322
f1,Pop2,Pop1,68,2.044
f1,Pop14,Pop2,56,2.418
f1,Pop2,Pop1,72,2.08
f1,Pop2,Pop1,69,2.003
f1,Pop2,Pop1,64,2.098
f1,Pop2,Pop1,63,2.1270000000000002
f1,Pop2,Pop1,62,2.125
f1,Pop2,Pop1,65,2.2310000000000003
f1,Pop2,Pop1,61,2.2710000000000004
f1,Pop2,Pop1,76,2.737
f1,Pop1,Pop14,89,2.043
f1,Pop14,Pop1,66,1.9580000000000002
f1,Pop14,Pop1,77,2.067
f1,Pop1,Pop14,94,2.047
f1,Pop1,Pop14,81,2.2809999999999997
f1,Pop1,Pop14,96,2.055
f1,Pop14,Pop2,67,2.0010000000000003
f1,Pop1,Pop14,97,1.914
f1,Pop1,Pop14,93,2.1609999999999996
f1,Pop1,Pop14,88,2.3009999999999997
f1,Pop1,Pop14,83,2.29
f1,Pop1,Pop14,82,2.296
f1,Pop1,Pop14,84,2.2750000000000004
f1,Pop1,Pop14,85,2.289
f1,Pop1,Pop14,86,2.279
f1,Pop1,Pop14,92,1.932
f1,Pop1,Pop14,90,2.0420000000000003
f1,Pop1,Pop14,87,2.2659999999999996
f1,Pop1,Pop14,91,2.0540000000000003
f1,Pop1,Pop14,99,2.068
f1,Pop1,Pop14,98,2.4160000000000004
f1,Pop14,Pop1,70,1.997
f1,Pop14,Pop1,78,1.9549999999999998
f1,Pop14,Pop1,75,2.125
f1,Pop1,Pop14,100,2.056
f1,Pop1,Pop14,95,2.019
f1,Pop14,Pop1,71,2.1479999999999997
f1,Pop14,Pop1,74,2.019
f1,Pop14,Pop1,73,2.1800000000000006
f1,Pop14,Pop1,80,1.956
f1,Pop14,Pop1,68,2.0869999999999997
f1,Pop14,Pop1,79,2.041
f1,Pop14,Pop1,72,2.089
f1,Pop14,Pop1,63,2.041
f1,Pop14,Pop1,64,2.3340000000000005
f1,Pop14,Pop1,69,2.039
f1,Pop14,Pop1,62,2.051
f1,Pop14,Pop1,65,2.159
f1,Pop2,Pop14,89,2.0949999999999998
f1,Pop14,Pop1,61,2.035
f1,Pop14,Pop2,66,1.959
f1,Pop14,Pop1,76,2.183
f1,Pop14,Pop2,77,2.073
f1,Pop2,Pop14,94,2.019
f1,Pop2,Pop14,81,2.3470000000000004
f1,Pop2,Pop14,96,2.072
f1,Pop2,Pop14,93,1.9340000000000006
f1,Pop2,Pop14,83,2.25
f1,Pop2,Pop14,97,1.959
f1,Pop2,Pop14,82,2.282
f1,Pop2,Pop14,86,2.2859999999999996
f1,Pop2,Pop14,85,2.2899999999999996
f1,Pop2,Pop14,84,2.283
f1,Pop2,Pop14,90,2.045
f1,Pop2,Pop14,88,2.3520000000000003
f1,Pop14,Pop2,78,1.985
f1,Pop2,Pop14,92,2.118
f1,Pop2,Pop14,87,2.3190000000000004
f1,Pop14,Pop2,71,1.991
f1,Pop2,Pop14,99,2.1660000000000004
f1,Pop2,Pop14,98,2.1310000000000002
f1,Pop2,Pop14,91,2.119
f1,Pop2,Pop14,100,2.148
f1,Pop14,Pop2,75,2.051
f1,Pop14,Pop2,70,2.413
f1,Pop14,Pop2,74,2.003
f1,Pop14,Pop2,79,2.262
f1,Pop14,Pop2,73,1.902
f1,Pop14,Pop2,80,2.028
f1,Pop14,Pop2,68,2.051
f1,Pop2,Pop14,95,2.1100000000000003
f1,Pop2,Pop1,89,2.04
f1,Pop14,Pop2,64,2.0999999999999996
f1,Pop14,Pop2,72,2.2929999999999997
f1,Pop14,Pop2,63,2.083
f1,Pop14,Pop2,69,2.0309999999999997
f1,Pop14,Pop2,65,2.058
f1,Pop14,Pop2,62,2.098
f1,Pop14,Pop2,61,2.231
f1,Pop2,Pop1,94,2.013
f1,Pop14,Pop2,76,2.037
f1,Pop2,Pop1,81,2.297
f1,Pop2,Pop1,93,1.958
f1,Pop2,Pop1,96,2.108
f1,Pop2,Pop1,82,2.296
f1,Pop2,Pop1,97,2.007
f1,Pop2,Pop1,85,2.287
f1,Pop2,Pop1,83,2.2680000000000002
f1,Pop2,Pop1,86,2.2750000000000004
f1,Pop2,Pop1,84,2.3060000000000005
f1,Pop1,Pop2,112,2.0700000000000003
f1,Pop1,Pop2,111,2.149
f1,Pop2,Pop1,90,1.9780000000000002
f1,Pop1,Pop2,116,2.159
f1,Pop1,Pop2,115,1.906
f1,Pop1,Pop2,113,1.9550000000000003
f1,Pop2,Pop1,87,2.319
f1,Pop1,Pop2,110,2.808
f1,Pop2,Pop1,92,2.0229999999999997
f1,Pop1,Pop2,108,2.296
f1,Pop1,Pop2,101,2.3049999999999997
f1,Pop1,Pop2,105,2.2889999999999997
f1,Pop1,Pop2,104,2.2950000000000004
f1,Pop1,Pop2,106,2.3009999999999997
f1,Pop1,Pop2,103,2.3890000000000002
f1,Pop1,Pop2,102,2.4049999999999994
f1,Pop2,Pop1,99,2.121
f1,Pop2,Pop1,91,2.289
f1,Pop1,Pop2,109,2.4139999999999997
f1,Pop2,Pop1,88,2.446
f1,Pop1,Pop2,117,2.047
f1,Pop1,Pop2,107,2.5369999999999995
f1,Pop14,Pop1,89,2.189
f1,Pop2,Pop1,98,2.4619999999999997
f1,Pop1,Pop2,120,2.0890000000000004
f1,Pop1,Pop2,114,2.0010000000000003
f1,Pop2,Pop1,100,2.056
f1,Pop2,Pop1,95,2.109
f1,Pop14,Pop1,94,2.117
f1,Pop1,Pop2,119,2.0850000000000004
f1,Pop1,Pop2,118,2.134
f1,Pop14,Pop1,81,2.303
f1,Pop14,Pop1,96,2.058
f1,Pop14,Pop1,93,2.1129999999999995
f1,Pop14,Pop1,97,1.9729999999999999
f1,Pop14,Pop1,82,2.277
f1,Pop14,Pop1,85,2.361
f1,Pop14,Pop1,83,2.2859999999999996
f1,Pop1,Pop14,115,1.9700000000000002
f1,Pop1,Pop14,112,2.024
f1,Pop14,Pop1,86,2.285
f1,Pop14,Pop1,84,2.3920000000000003
f1,Pop1,Pop14,113,1.9700000000000002
f1,Pop14,Pop2,89,2.0300000000000002
f1,Pop1,Pop14,101,2.343
f1,Pop14,Pop1,92,2.0410000000000004
f1,Pop1,Pop14,111,2.1210000000000004
f1,Pop1,Pop14,108,2.349
f1,Pop14,Pop1,90,2.252
f1,Pop14,Pop1,87,2.367
f1,Pop1,Pop14,105,2.362
f1,Pop1,Pop14,104,2.3819999999999997
f1,Pop1,Pop14,117,2.034
f1,Pop1,Pop14,109,2.4010000000000002
f1,Pop14,Pop1,91,2.018
f1,Pop14,Pop1,88,2.331
f1,Pop1,Pop14,110,2.0740000000000003
f1,Pop14,Pop1,98,2.04
f1,Pop1,Pop14,106,2.3610000000000007
f1,Pop1,Pop14,102,2.362
f1,Pop1,Pop14,116,2.1610000000000005
f1,Pop14,Pop1,99,2.449
f1,Pop1,Pop14,103,2.3520000000000003
f1,Pop1,Pop14,107,2.582
f1,Pop1,Pop14,114,2.3720000000000003
f1,Pop1,Pop14,120,2.0710000000000006
f1,Pop14,Pop1,100,2.1550000000000002
f1,Pop14,Pop1,95,2.018
f1,Pop14,Pop2,81,2.287
f1,Pop14,Pop2,93,2.0180000000000002
f1,Pop14,Pop2,96,2.2319999999999998
f1,Pop14,Pop2,94,2.015
f1,Pop2,Pop14,115,1.927
f1,Pop14,Pop2,85,2.25
f1,Pop14,Pop2,82,2.271
f1,Pop14,Pop2,83,2.2990000000000004
f1,Pop2,Pop14,113,1.918
f1,Pop2,Pop14,117,2.062
f1,Pop2,Pop14,112,2.029
f1,Pop2,Pop14,111,1.9980000000000002
f1,Pop14,Pop2,97,1.9529999999999998
f1,Pop14,Pop2,92,2.058
f1,Pop14,Pop2,87,2.2590000000000003
f1,Pop14,Pop2,84,2.285
f1,Pop14,Pop2,90,2.293
f1,Pop2,Pop14,104,2.292
f1,Pop2,Pop14,108,2.29
f1,Pop2,Pop14,101,2.325
f1,Pop14,Pop2,86,2.2700000000000005
f1,Pop2,Pop14,109,2.3979999999999997
f1,Pop14,Pop2,88,2.264
f1,Pop2,Pop14,105,2.3129999999999997
f1,Pop2,Pop14,110,2.1580000000000004
f1,Pop14,Pop2,91,2.053
f1,Pop14,Pop2,99,2.277
f1,Pop14,Pop2,98,2.4699999999999998
f1,Pop2,Pop14,106,2.3190000000000004
f1,Pop2,Pop14,103,2.3289999999999997
f1,Pop2,Pop14,102,2.4920000000000004
f1,Pop2,Pop14,120,2.041
f1,Pop2,Pop14,107,2.4739999999999998
f1,Pop1,Pop14,119,3.1100000000000003
f1,Pop2,Pop14,114,2.101
f1,Pop2,Pop14,116,2.199
f1,Pop14,Pop2,100,2.626
f1,Pop1,Pop14,118,2.676
f1,Pop14,Pop2,95,2.031
f1,Pop2,Pop1,115,1.9040000000000001
f1,Pop2,Pop1,112,2.04
f1,Pop2,Pop1,101,2.2909999999999995
f1,Pop2,Pop1,108,2.282
f1,Pop2,Pop1,117,2.07
f1,Pop2,Pop1,104,2.289
f1,Pop2,Pop1,111,2.1020000000000003
f1,Pop2,Pop1,113,2.074
f1,Pop2,Pop1,109,2.419
f1,Pop1,Pop2,126,2.3930000000000002
f1,Pop1,Pop2,133,2.012
f1,Pop1,Pop2,132,2.039
f1,Pop1,Pop2,127,2.057
f1,Pop1,Pop2,134,1.914
f1,Pop1,Pop2,136,1.9260000000000002
f1,Pop1,Pop2,121,2.016
f1,Pop1,Pop2,131,2.149
f1,Pop1,Pop2,139,2.08
f1,Pop1,Pop2,129,1.986
f1,Pop1,Pop2,137,2.1550000000000002
f1,Pop1,Pop2,138,2.0490000000000004
f1,Pop1,Pop2,140,2.0330000000000004
f1,Pop1,Pop2,135,2.2110000000000003
f1,Pop1,Pop2,130,2.075
f1,Pop1,Pop2,128,2.295
f1,Pop1,Pop2,124,2.178
f1,Pop1,Pop2,125,2.236
f1,Pop1,Pop2,122,2.28
f1,Pop1,Pop2,123,2.441
f1,Pop2,Pop1,105,2.346
f1,Pop2,Pop1,114,2.037
f1,Pop2,Pop1,110,2.0389999999999997
f1,Pop2,Pop1,103,2.3530000000000006
f1,Pop2,Pop1,106,2.351
f1,Pop2,Pop1,120,1.9940000000000002
f1,Pop2,Pop1,102,2.4879999999999995
f1,Pop2,Pop1,107,2.612
f1,Pop2,Pop14,119,2.4440000000000004
f1,Pop2,Pop1,116,2.156
f1,Pop14,Pop1,115,1.9540000000000002
f1,Pop14,Pop1,112,2.066
f1,Pop14,Pop1,101,2.302
f1,Pop2,Pop14,118,2.192
f1,Pop14,Pop1,108,2.292
f1,Pop14,Pop1,117,2.055
f1,Pop1,Pop14,121,2.029
f1,Pop14,Pop1,104,2.288
f1,Pop14,Pop1,111,2.109
f1,Pop14,Pop1,109,2.391
f1,Pop14,Pop1,113,1.988
f1,Pop1,Pop14,126,2.0440000000000005
f1,Pop1,Pop14,136,1.999
f1,Pop1,Pop14,128,1.9440000000000002
f1,Pop1,Pop14,125,2.093
f1,Pop1,Pop14,137,2.0100000000000002
f1,Pop1,Pop14,140,2.121
f1,Pop1,Pop14,129,1.924
f1,Pop1,Pop14,124,2.218
f1,Pop1,Pop14,123,2.0860000000000003
f1,Pop1,Pop14,139,2.0340000000000003
f1,Pop1,Pop14,131,2.1610000000000005
f1,Pop1,Pop14,134,2.0090000000000003
f1,Pop1,Pop14,127,1.9540000000000002
f1,Pop1,Pop14,133,2.2460000000000004
f1,Pop1,Pop14,138,2.075
f1,Pop1,Pop14,135,1.9579999999999997
f1,Pop14,Pop1,114,1.99
f1,Pop1,Pop14,132,2.004
f1,Pop1,Pop14,130,2.019
f1,Pop14,Pop1,105,2.292
f1,Pop1,Pop14,122,2.072
f1,Pop14,Pop1,110,2.102
f1,Pop14,Pop1,103,2.3549999999999995
f1,Pop14,Pop1,120,2.591
f1,Pop14,Pop1,106,2.316
f1,Pop14,Pop1,102,2.502
f1,Pop2,Pop1,119,2.2030000000000003
f1,Pop14,Pop2,115,1.9889999999999999
f1,Pop14,Pop1,116,2.0500000000000003
f1,Pop2,Pop14,121,2.027
f1,Pop14,Pop2,112,2.021
f1,Pop14,Pop2,117,2.048
f1,Pop14,Pop1,107,2.692
f1,Pop14,Pop2,108,2.288
f1,Pop14,Pop2,104,2.308
f1,Pop14,Pop2,111,2.05
f1,Pop14,Pop2,109,2.396
f1,Pop14,Pop2,113,2.107
f1,Pop2,Pop1,118,2.5269999999999997
f1,Pop14,Pop2,114,1.996
f1,Pop14,Pop2,101,2.2920000000000003
f1,Pop2,Pop14,129,1.985
f1,Pop2,Pop14,140,2.047
f1,Pop2,Pop14,126,2.16
f1,Pop2,Pop14,137,2.092
f1,Pop2,Pop14,136,1.923
f1,Pop2,Pop14,128,1.9960000000000002
f1,Pop2,Pop14,125,2.1790000000000003
f1,Pop2,Pop14,134,1.9640000000000002
f1,Pop14,Pop2,105,2.3
f1,Pop2,Pop14,138,2.527
f1,Pop2,Pop14,127,1.911
f1,Pop2,Pop14,131,2.002
f1,Pop2,Pop14,123,2.081
f1,Pop2,Pop14,139,1.9940000000000002
f1,Pop2,Pop14,135,1.906
f1,Pop2,Pop14,133,1.986
f1,Pop2,Pop14,130,2.018
f1,Pop2,Pop14,122,2.3850000000000002
f1,Pop2,Pop14,124,2.5360000000000005
f1,Pop2,Pop14,132,1.9489999999999998
f1,Pop14,Pop2,120,2.072
f1,Pop14,Pop2,103,2.3389999999999995
f1,Pop14,Pop1,119,3.0349999999999997
f1,Pop14,Pop2,110,2.2030000000000003
f1,Pop2,Pop1,121,2.009
f1,Pop14,Pop2,102,2.37
f1,Pop14,Pop2,106,2.4219999999999997
f1,Pop14,Pop2,107,2.8750000000000004
f1,Pop14,Pop2,116,2.221
f1,Pop2,Pop1,129,1.9700000000000002
f1,Pop2,Pop1,140,2.0060000000000002
f1,Pop2,Pop1,128,1.9110000000000003
f1,Pop2,Pop1,125,2.099
f1,Pop2,Pop1,138,2.06
